sample_id,image_path,ground_truth,language,dataset,prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,tokens_used_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,tokens_used_gpt-5-nano,error_gpt-5-nano
icdar_tr_img_06566,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06566.jpg,"- 天丼てんや
- ASAKUSA TOKYO
- 上天丼弁当 621円(670円)
- 天丼弁当 463円(500円)","Japanese, None, Latin",ICDAR_mini,"TOKYO
ASAKUSA
上天井弁当
海老、いか、
463円(税込500円)
621円(税込670円)
きす,野菜ニ品",15460.593938827515,,,"TOKYO
ASAKUSA
上天井弁当
海老、いか、
463円(税込500円)
621円(税込670円)
きす,野菜ニ品",14291.760206222534,,
icdar_tr_img_06567,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06567.jpg,"- MUFG
- 三菱東京UFJ銀行","Japanese, Latin",ICDAR_mini,"MUFG
三菱東京UFJ銀行",12949.379920959473,,,"MUFG
三菱東京UFJ銀行",8083.101034164429,,
icdar_tr_img_06576,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06576.jpg,段差注意,Japanese,ICDAR_mini,段差注意,8189.6162033081055,,,段差注意,8329.577922821045,,
icdar_tr_img_06584,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06584.jpg,"日本橋
人形町
三丁目
4-1","Japanese, Latin",ICDAR_mini,"日本橋
4-1
人形町
三丁目",8956.827163696289,,,"日本橋
4-1
人形町
三丁目",9928.520917892456,,
icdar_tr_img_06588,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06588.jpg,"- 東京メトロ
- Tokyo Metro
- 日本橋駅
- Nihombashi Sta.","Japanese, Latin",ICDAR_mini,"東京メトロ
Metro
Tokyo
日本橋駅
Sta.
Nihombashi",7271.148920059204,,,"東京メトロ
Metro
Tokyo
日本橋駅
Sta.
Nihombashi",12697.167873382568,,
icdar_tr_img_06617,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06617.jpg,"安近短で気軽にGO
東京ディズニーリゾート
TDR・東京","Mixed, Japanese",ICDAR_mini,"安内短で気軽にGO
関東近郊
TDR·東京",12721.472978591919,,,"安内短で気軽にGO
関東近郊
TDR·東京",14436.04302406311,,
icdar_tr_img_06621,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06621.jpg,,"Symbols, None, Japanese, Latin",ICDAR_mini,"こえ
あなたの「声かけ」が、
レやない
かいてき
駅や車内を快適にする。
声をかけるという思いやり。
それが、困つている方のサボー卜になり、心地よい駅や車内つくりにもつたがります。
あなたの「声かけ」を、必要としている人がいる人がいます。
「何かお困りですか」
「盲導犬を連れた方、止まってください!」
車いすをご利用のお客さまには
お声かけ自体がサボ一トです。
危険を感じたらすぐ呼びかけを。
安心につながるサボ一トを。
入ロ
「大丈夫ですか」
優先席を必要とされている
お困りの外国人には
お困りの方にはひと声を。
お客ざまには「どうぞ」のひと言を。
I
」のひと声を。
help
?
you
こえ
だれ
思いやリの「声かけ」が、誰かのサボ一卜になる。
うんとう
「声かけ・サボ一ト」運動、はじめています。
東日本旅客鉄道株式会社
東武鉄道株式会社
西武鉄道株式会社
京成電鉄株式会社
京王電鉄株式会社
小田急電鉄株式会社
東京急行電鉄株式会社
京浜急行電鉄株式会社
東京地下鉄株式会社
相模鉄道株式会社
新京成電鉄株式会社
東京都交通局
東京モノレ一ル株式会社
一般社団法人
日本民営鉄道協会
後援:国土交通省",20688.122987747192,,,"こえ
あなたの「声かけ」が、
レやない
かいてき
駅や車内を快適にする。
声をかけるという思いやり。
それが、困つている方のサボー卜になり、心地よい駅や車内つくりにもつたがります。
あなたの「声かけ」を、必要としている人がいる人がいます。
「何かお困りですか」
「盲導犬を連れた方、止まってください!」
車いすをご利用のお客さまには
お声かけ自体がサボ一トです。
危険を感じたらすぐ呼びかけを。
安心につながるサボ一トを。
入ロ
「大丈夫ですか」
優先席を必要とされている
お困りの外国人には
お困りの方にはひと声を。
お客ざまには「どうぞ」のひと言を。
I
」のひと声を。
help
?
you
こえ
だれ
思いやリの「声かけ」が、誰かのサボ一卜になる。
うんとう
「声かけ・サボ一ト」運動、はじめています。
東日本旅客鉄道株式会社
東武鉄道株式会社
西武鉄道株式会社
京成電鉄株式会社
京王電鉄株式会社
小田急電鉄株式会社
東京急行電鉄株式会社
京浜急行電鉄株式会社
東京地下鉄株式会社
相模鉄道株式会社
新京成電鉄株式会社
東京都交通局
東京モノレ一ル株式会社
一般社団法人
日本民営鉄道協会
後援:国土交通省",13241.376876831055,,
icdar_tr_img_06639,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06639.jpg,"- レストラン街（アスティ東館）
- Restaurants
- お手洗い
- Toilets
- ショッピング街（パルシェ食彩館）
- Shops","Mixed, Japanese, Latin",ICDAR_mini,"お手洗
(アスディ東館)
レストラン街
Toilets
Restaurants
(パルシエ食彩館)
ショッピング街
Shops
KMEXP
3
8
9
11:00-17:30
約6,500社
マイナビ
マイナビ
3
9
8
11:00-17:30",9920.783758163452,,,"お手洗
(アスディ東館)
レストラン街
Toilets
Restaurants
(パルシエ食彩館)
ショッピング街
Shops
KMEXP
3
8
9
11:00-17:30
約6,500社
マイナビ
マイナビ
3
9
8
11:00-17:30",12070.292949676514,,
icdar_tr_img_06640,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06640.jpg,"- ゆいまーる
- お気軽にご相談下さい","Japanese, None, Latin",ICDAR_mini,"ゆいまーる
お気軽に
高松
Takama
東本
ご相談ください
Motto",11805.231094360352,,,"ゆいまーる
お気軽に
高松
Takama
東本
ご相談ください
Motto",12818.64619255066,,
icdar_tr_img_06646,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06646.jpg,"中の島1条3丁目
4-8","Japanese, Latin",ICDAR_mini,"中の1条3丁目
4-8",7304.7308921813965,,,"中の1条3丁目
4-8",9756.898880004883,,
icdar_tr_img_06649,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06649.jpg,"- 中原区
- 木月
- 2丁目
- 11-24","Japanese, Latin",ICDAR_mini,"中原区
11-24
木月
2丁目",8649.266242980957,,,"中原区
11-24
木月
2丁目",10713.551044464111,,
icdar_tr_img_06671,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06671.jpg,物語をつくろう,"Mixed, None, Japanese, Latin",ICDAR_mini,"物名
Bellmart
100m
清水
清水
ブラソド
大作戦
もつ力レ一
SouP
Soupスす
力し一総研公認
葵
おか
つ力レ一煮込み
プレミマム
清水
ブラソド
大作戦
レ一
も
清水",19233.964920043945,,,"物名
Bellmart
100m
清水
清水
ブラソド
大作戦
もつ力レ一
SouP
Soupスす
力し一総研公認
葵
おか
つ力レ一煮込み
プレミマム
清水
ブラソド
大作戦
レ一
も
清水",16892.17495918274,,
icdar_tr_img_06672,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06672.jpg,"Text extracted:
駐車禁止

(Vertical: 駐 / 車 / 禁 / 止) 

Translation: No Parking.",Japanese,ICDAR_mini,合流注意,11128.780126571655,,,合流注意,12023.757219314575,,
icdar_tr_img_06682,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06682.jpg,オークハウス757,Japanese,ICDAR_mini,オ-ク八ウス757,5901.92985534668,,,オ-ク八ウス757,7168.927192687988,,
icdar_tr_img_06692,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06692.jpg,"- EDOBUS
- 江戸バス (Edo Bus)
- 23
- ここは
- 水天宮前
- 百円","Japanese, Latin",ICDAR_mini,"江戸
バス
EDOBUS
23
百円
ここは
水天宮
前",7574.9351978302,,,"江戸
バス
EDOBUS
23
百円
ここは
水天宮
前",11155.878067016602,,
icdar_tr_img_06749,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06749.jpg,"- 出口
- 入口
- IN","None, Japanese, Latin",ICDAR_mini,"出入口
入口
「自転車の安全運転」
IN",7886.007070541382,,,"出入口
入口
「自転車の安全運転」
IN",10379.050016403198,,
icdar_tr_img_06771,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06771.jpg,,"None, Japanese, Latin",ICDAR_mini,"プリン本舗
男がウマイと唸るプリン
HOKKAIDO
SAPPORO
五箇条のご誓文
一、素材、製法二嘘偽りナク、誠実ヲ以ッテ行ウベシ
一、秘伝ノ「ほろ苦力ラメル」ハタトエ
親子トイエトモ
侍のプリン
「はろ苦ヵうノル」シデ食スべシ
ソノ製法ヲ秘スルベシ
テ忍ブベシ
プリン本舗
プリソ本舗
プリン本舗
すすきの店
すすきの店",18302.353143692017,,,"プリン本舗
男がウマイと唸るプリン
HOKKAIDO
SAPPORO
五箇条のご誓文
一、素材、製法二嘘偽りナク、誠実ヲ以ッテ行ウベシ
一、秘伝ノ「ほろ苦力ラメル」ハタトエ
親子トイエトモ
侍のプリン
「はろ苦ヵうノル」シデ食スべシ
ソノ製法ヲ秘スルベシ
テ忍ブベシ
プリン本舗
プリソ本舗
プリン本舗
すすきの店
すすきの店",17621.859788894653,,
icdar_tr_img_06778,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06778.jpg,"中の島1条3丁目
4-4","Japanese, Latin",ICDAR_mini,"中の1条3丁目
4-4",7036.494970321655,,,"中の1条3丁目
4-4",8088.378667831421,,
icdar_tr_img_06782,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06782.jpg,JR東日本本社ビル,Mixed,ICDAR_mini,JR東日本本社ビル,8493.515968322754,,,JR東日本本社ビル,9420.247793197632,,
icdar_tr_img_06789,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06789.jpg,"Here is the text readable from the image:

- 日本酒
- 清水港次郎長シリーズ
- 地酒
- 富士山

Notes:
- The main banner text reads 清水港次郎長シリーズ.
- 地酒 appears on the smaller packaging as well.
- Some smaller labels are partially obscured and not confidently readable.","None, Japanese, Latin",ICDAR_mini,"日本酒
清水港次郎長ツリーズ
地酒
地酒
地酒
地酒
特産
静岡
静岡
石垣
¥1360
甘夏
甘
みかんワイソ
富士山
¥1360
¥1130
清本
カレ-
岡茶
イソ
もつカレ-",14468.932151794434,,,"日本酒
清水港次郎長ツリーズ
地酒
地酒
地酒
地酒
特産
静岡
静岡
石垣
¥1360
甘夏
甘
みかんワイソ
富士山
¥1360
¥1130
清本
カレ-
岡茶
イソ
もつカレ-",15665.380954742432,,
icdar_tr_img_06795,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06795.jpg,,"Japanese, Latin",ICDAR_mini,"76
三鷹市
左右確認
北野四丁目8
三
Mitaka-shi
Kitano
4-8
不審",14934.486865997314,,,"76
三鷹市
左右確認
北野四丁目8
三
Mitaka-shi
Kitano
4-8
不審",16166.319847106934,,
icdar_tr_img_06807,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06807.jpg,"P 24H
空","Japanese, Latin",ICDAR_mini,"P
24H
空",6604.892253875732,,,"P
24H
空",8788.158178329468,,
icdar_tr_img_06812,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06812.jpg,"江尻東
Ejiri higashi","Japanese, Latin",ICDAR_mini,"江尻東
Ejiri
higashi",7432.79504776001,,,"江尻東
Ejiri
higashi",7983.75678062439,,
icdar_tr_img_06814,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06814.jpg,,Japanese,ICDAR_mini,"こころ.
さえゐ.
冬の奥人瀬",12306.59818649292,,,"こころ.
さえゐ.
冬の奥人瀬",13509.047031402588,,
icdar_tr_img_06821,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06821.jpg,"USBパワードプレミアムサウンド 10W+10W
Olasonic
■USBパワード・スピーカーの革命■
最新テクノロジーで業界をリードする
技術集団の新ブランドOlasonicが贈る
ハイパワープレミアムサウンド","Mixed, Japanese, Latin",ICDAR_mini,"USBパワードプレミアムサウンド
10W+10W
Olasonic
USBパワード・スピーカの革命
最新テクノジーで業界をリードする
技術集団の新ブランドOlasonicが贈る
ハイパワープレミアムサウンド",13074.218034744263,,,"USBパワードプレミアムサウンド
10W+10W
Olasonic
USBパワード・スピーカの革命
最新テクノジーで業界をリードする
技術集団の新ブランドOlasonicが贈る
ハイパワープレミアムサウンド",8993.846893310547,,
icdar_tr_img_06826,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06826.jpg,"- Asakawa
- 浅川医院
- 内科
- 循環器内科
- この先 →
- 木場 6-9-8
- 3649-7061","Japanese, Latin",ICDAR_mini,"Asakawa
浅川医院
内科
循環器内科
この先
木場6-9-8
3649-7061",14232.06615447998,,,"Asakawa
浅川医院
内科
循環器内科
この先
木場6-9-8
3649-7061",12121.64306640625,,
icdar_tr_img_06828,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06828.jpg,Kmart,"Symbols, Mixed, Japanese, Latin",ICDAR_mini,"物名
Bellmart
進分そかん
高
院
?
観光案内所
Tour
1
S
観光案内所
半熟
center
100m
DARS
ト
DARS
にやさしいボール
清水
清水
12月4日(日)
ブランド
大作戦
もつカレー
トマト
Soup
入荷しました
お湯を注ぐだけ
て~できあがり。。
スナフフ
日には(木
(ポカポカ)
体にやさしい
Soupです
カレー総研公認
も
しず
葵
おか
も
つカレー煮込み
プレミアム
お茶
連覇
王者!!
木
清水
ブランド
大作戦
LIXI
レー
93
33
33
13
カレー総研公認
金崎発力
Kも
しず
葵
おか
カレー煮込み
プレミアム
清水
ブランド
大作戦",15676.697969436646,,,"物名
Bellmart
進分そかん
高
院
?
観光案内所
Tour
1
S
観光案内所
半熟
center
100m
DARS
ト
DARS
にやさしいボール
清水
清水
12月4日(日)
ブランド
大作戦
もつカレー
トマト
Soup
入荷しました
お湯を注ぐだけ
て~できあがり。。
スナフフ
日には(木
(ポカポカ)
体にやさしい
Soupです
カレー総研公認
も
しず
葵
おか
も
つカレー煮込み
プレミアム
お茶
連覇
王者!!
木
清水
ブランド
大作戦
LIXI
レー
93
33
33
13
カレー総研公認
金崎発力
Kも
しず
葵
おか
カレー煮込み
プレミアム
清水
ブランド
大作戦",18098.763942718506,,
icdar_tr_img_06834,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06834.jpg,,"Mixed, Korean, Japanese, Latin",ICDAR_mini,"清水駅
JR
マリナ一ト
Marinart
Sta.
Shimizu
JR
JR
시미즈역
「Marinart」
JR
시미
문화회관
머리나트
市役所清水庁舎·清水区役所
Shimizu
Hall
Office
City
Shimizu
Ward
Office
시청
시미즈청사·시미즈구청
静鉄新清水駅
Shizutetsu
Shin-Shimizu
Sta.
역
시즈테츠
신시미즈",13871.650695800781,,,"清水駅
JR
マリナ一ト
Marinart
Sta.
Shimizu
JR
JR
시미즈역
「Marinart」
JR
시미
문화회관
머리나트
市役所清水庁舎·清水区役所
Shimizu
Hall
Office
City
Shimizu
Ward
Office
시청
시미즈청사·시미즈구청
静鉄新清水駅
Shizutetsu
Shin-Shimizu
Sta.
역
시즈테츠
신시미즈",16187.15786933899,,
icdar_tr_img_06849,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06849.jpg,"I’m having trouble reading the characters here. The text is written in gold calligraphy on a dark plaque and the strokes are quite stylized with glare, making reliable OCR difficult.

If you can provide:
- a higher-resolution image, or
- a photo taken straight on (no glare), and/or
- a rotated version so the text is upright,

I can extract the exact characters more accurately.",Japanese,ICDAR_mini,"笹浪克博
律子",12657.711029052734,,,"笹浪克博
律子",16302.901029586792,,
icdar_tr_img_06853,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06853.jpg,,"Japanese, Latin",ICDAR_mini,"12月の
おイ木み
Mon
SUN
Tve
WED
FRI
THU
SAT
1
2
3
6
5
7
8
4
9
10
15
13
14
16
12
11
17
24
20
21
22
23
19
18
29
30
28
27
31
26
25",16705.955743789673,,,"12月の
おイ木み
Mon
SUN
Tve
WED
FRI
THU
SAT
1
2
3
6
5
7
8
4
9
10
15
13
14
16
12
11
17
24
20
21
22
23
19
18
29
30
28
27
31
26
25",14780.519962310791,,
icdar_tr_img_06866,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06866.jpg,"- 港橋
- Minato Bridge
- 40","Japanese, Latin",ICDAR_mini,"港橋
Bridge
Minato
40",7551.042079925537,,,"港橋
Bridge
Minato
40",13165.578126907349,,
icdar_tr_img_06868,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06868.jpg,,"None, Korean, Japanese, Latin",ICDAR_mini,"0555
施設案内
Facillties
Information
清水魚市場
河岸の市
Shimizu
Fish
Market
Kashi-no-ichi
Market
河岸市場
시미즈생선시장
フᅡ시노이치()시장
清水テルサ
TERRSE
Shimizu
시미즈
エスパルスドリームプラザ
S-PULSE
Dream
Plaza
S-Pulse
도림푸라자
에스팔스",18164.451122283936,,,"0555
施設案内
Facillties
Information
清水魚市場
河岸の市
Shimizu
Fish
Market
Kashi-no-ichi
Market
河岸市場
시미즈생선시장
フᅡ시노이치()시장
清水テルサ
TERRSE
Shimizu
시미즈
エスパルスドリームプラザ
S-PULSE
Dream
Plaza
S-Pulse
도림푸라자
에스팔스",15973.90604019165,,
icdar_tr_img_06872,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06872.jpg,,Japanese,ICDAR_mini,"ミビョ一ネ
ミビョ一ナ
未病を治そう!
未病を治すかなか宣言協力店/協力活動
神奈川県",9079.309940338135,,,"ミビョ一ネ
ミビョ一ナ
未病を治そう!
未病を治すかなか宣言協力店/協力活動
神奈川県",14444.780111312866,,
