phase,sample_id,ground_truth_box_count,azure_intelligence_box_count,azure_intelligence_cat1_count,azure_intelligence_cat2_count,azure_intelligence_cat3_count,azure_intelligence_cat4_count,azure_intelligence_cat5_count,azure_intelligence_inference_time_ms,gpt-5-mini_box_count,gpt-5-mini_cat1_count,gpt-5-mini_cat2_count,gpt-5-mini_cat3_count,gpt-5-mini_cat4_count,gpt-5-mini_cat5_count,gpt-5-mini_inference_time_ms,gpt-5-nano_box_count,gpt-5-nano_cat1_count,gpt-5-nano_cat2_count,gpt-5-nano_cat3_count,gpt-5-nano_cat4_count,gpt-5-nano_cat5_count,gpt-5-nano_inference_time_ms,mistral_document_ai_box_count,mistral_document_ai_cat1_count,mistral_document_ai_cat2_count,mistral_document_ai_cat3_count,mistral_document_ai_cat4_count,mistral_document_ai_cat5_count,mistral_document_ai_inference_time_ms
P-C,282562,5,,,,,,,,6,5,0,0,0,1,11693.751096725464,7,6,0,0,0,1,15154.009103775024,,,,,,,
P-C,282563,7,,,,,,,,6,4,1,0,0,1,14356.114864349365,6,4,1,0,0,1,15424.516201019287,,,,,,,
P-C,282599,10,,,,,,,,7,4,3,0,0,0,15100.763082504272,8,6,2,0,0,0,15767.790079116821,,,,,,,
P-C,282617,10,,,,,,,,8,6,2,0,0,0,15111.873865127563,4,4,0,0,0,0,13479.002952575684,,,,,,,
P-C,282618,7,,,,,,,,6,4,2,0,0,0,15411.946058273315,7,7,0,0,0,0,14158.82396697998,,,,,,,
P-C,282619,16,,,,,,,,6,3,3,0,0,0,14746.689081192017,11,8,3,0,0,0,15379.064083099365,,,,,,,
P-C,284443,7,,,,,,,,8,3,3,0,0,2,11821.727991104126,14,8,3,0,0,3,21195.03116607666,,,,,,,
P-C,285436,12,,,,,,,,11,8,3,0,0,0,12392.57025718689,12,9,3,0,0,0,26390.589952468872,,,,,,,
P-C,289,13,,,,,,,,10,6,2,0,2,0,11986.170768737793,10,6,2,0,2,0,16599.39193725586,,,,,,,
P-C,289762,10,,,,,,,,12,8,3,0,0,1,13646.546840667725,0,0,0,0,0,0,14455.604076385498,,,,,,,
P-C,289763,9,,,,,,,,0,0,0,0,0,0,12234.561681747437,8,5,2,0,0,1,18279.808044433594,,,,,,,
P-C,289764,5,,,,,,,,6,4,1,0,0,1,10138.115882873535,5,3,1,0,0,1,12847.747087478638,,,,,,,
P-C,289765,7,,,,,,,,5,3,1,0,0,1,11387.64500617981,7,4,2,0,0,1,15049.990892410278,,,,,,,
P-C,289766,9,,,,,,,,8,4,3,0,0,1,14463.589906692505,5,3,1,0,0,1,14449.403285980225,,,,,,,
P-C,289767,9,,,,,,,,8,4,3,0,0,1,16131.227016448975,7,5,2,0,0,0,19138.723134994507,,,,,,,
P-C,289768,9,,,,,,,,7,5,1,0,0,1,16039.604902267456,2,1,1,0,0,0,11571.154832839966,,,,,,,
P-C,289769,9,,,,,,,,8,3,5,0,0,0,13545.571088790894,12,7,5,0,0,0,20034.22212600708,,,,,,,
P-C,289770,8,,,,,,,,7,3,3,0,0,1,12217.432022094727,4,3,1,0,0,0,12634.305953979492,,,,,,,
P-C,292512,10,,,,,,,,7,4,2,0,1,0,11042.762994766235,8,5,2,0,1,0,17628.639936447144,,,,,,,
P-C,292520,6,,,,,,,,6,4,1,0,0,1,11075.866222381592,6,4,1,0,0,1,13844.86198425293,,,,,,,
P-C,292538,8,,,,,,,,8,5,3,0,0,0,13014.823198318481,9,6,3,0,0,0,15228.273153305054,,,,,,,
P-C,298464,8,,,,,,,,7,3,3,0,1,0,13826.582670211792,7,5,1,0,1,0,11993.810892105103,,,,,,,
P-C,298465,6,,,,,,,,5,3,1,0,1,0,12744.014739990234,3,1,1,0,1,0,8306.532859802246,,,,,,,
P-C,298466,5,,,,,,,,5,3,1,0,1,0,12444.88501548767,5,3,1,0,1,0,12574.073791503906,,,,,,,
P-C,298467,8,,,,,,,,6,3,2,0,1,0,12800.527095794678,5,2,2,0,1,0,13700.011014938354,,,,,,,
P-C,298468,4,,,,,,,,5,2,2,0,1,0,9933.923959732056,5,3,1,0,1,0,11084.113836288452,,,,,,,
P-C,298469,5,,,,,,,,5,3,1,0,1,0,10133.619785308838,3,1,1,0,1,0,8782.29308128357,,,,,,,
P-C,300825,6,,,,,,,,6,3,1,0,0,2,12570.437908172607,10,6,0,0,0,4,20219.544887542725,,,,,,,
P-C,301274,14,,,,,,,,10,6,2,0,0,2,12796.864986419678,11,4,5,1,0,1,17204.739093780518,,,,,,,
P-C,301277,13,,,,,,,,8,4,3,0,1,0,13342.30089187622,8,4,3,0,1,0,16665.51685333252,,,,,,,
P-C,301280,14,,,,,,,,10,4,5,0,0,1,16135.130167007446,9,5,4,0,0,0,18740.11492729187,,,,,,,
P-C,301391,6,,,,,,,,8,5,1,0,0,2,13311.509847640991,11,6,2,0,0,3,16893.07999610901,,,,,,,
P-C,301392,10,,,,,,,,6,4,1,0,0,1,15770.464897155762,5,3,1,0,0,1,11352.366924285889,,,,,,,
P-C,301424,10,,,,,,,,5,4,1,0,0,0,16691.375970840454,10,9,1,0,0,0,15772.727727890015,,,,,,,
P-C,305969,11,,,,,,,,10,6,4,0,0,0,11532.746076583862,12,7,5,0,0,0,16412.11485862732,,,,,,,
P-C,306552,7,,,,,,,,14,4,2,1,0,7,13510.133981704712,10,3,0,1,0,6,18151.700973510742,,,,,,,
P-C,307269,12,,,,,,,,0,0,0,0,0,0,11052.654027938843,0,0,0,0,0,0,20582.545280456543,,,,,,,
P-C,308575,12,,,,,,,,11,7,2,0,0,2,17738.271951675415,8,5,2,0,0,1,15959.535837173462,,,,,,,
P-C,308592,10,,,,,,,,9,4,3,0,1,1,13926.397800445557,7,3,2,0,1,1,15897.979259490967,,,,,,,
P-C,308605,10,,,,,,,,8,6,1,0,0,1,16390.42091369629,7,5,1,0,0,1,10957.244873046875,,,,,,,
P-C,308606,8,,,,,,,,7,4,2,0,0,1,12967.144966125488,5,3,1,0,0,1,11980.807065963745,,,,,,,
P-C,308652,5,,,,,,,,5,3,2,0,0,0,14873.783111572266,7,6,1,0,0,0,13489.282846450806,,,,,,,
P-C,308653,9,,,,,,,,8,3,5,0,0,0,15816.710948944092,10,7,3,0,0,0,20758.24809074402,,,,,,,
P-C,309837,14,,,,,,,,14,7,4,0,1,2,18151.11207962036,12,6,4,0,0,2,20436.672925949097,,,,,,,
P-C,309844,14,,,,,,,,8,3,3,0,2,0,15791.617155075073,6,2,2,0,2,0,10927.937030792236,,,,,,,
P-C,309871,13,,,,,,,,0,0,0,0,0,0,15325.916767120361,7,3,4,0,0,0,18346.612215042114,,,,,,,
P-C,309872,14,,,,,,,,15,7,8,0,0,0,21100.533962249756,0,0,0,0,0,0,20512.56012916565,,,,,,,
P-C,313591,11,,,,,,,,12,7,4,0,0,1,14578.511238098145,9,5,3,0,0,1,17719.84314918518,,,,,,,
P-C,315985,13,,,,,,,,9,2,6,0,1,0,14851.28402709961,0,0,0,0,0,0,21850.457191467285,,,,,,,
P-C,315994,14,,,,,,,,16,9,6,0,0,1,19745.630025863647,15,9,5,0,0,1,18288.140058517456,,,,,,,
P-C,319972,12,,,,,,,,10,7,3,0,0,0,21509.106874465942,15,8,7,0,0,0,22067.304134368896,,,,,,,
P-C,319984,16,,,,,,,,7,4,2,0,1,0,10626.837968826294,6,3,2,0,1,0,13719.868898391724,,,,,,,
P-C,319985,12,,,,,,,,8,5,0,0,3,0,12880.462169647217,5,1,1,0,3,0,13108.099222183228,,,,,,,
P-C,319998,9,,,,,,,,8,5,3,0,0,0,14140.662908554077,7,4,3,0,0,0,13619.83609199524,,,,,,,
P-C,320912,8,,,,,,,,11,6,3,0,0,2,15486.293077468872,10,5,3,0,0,2,22013.00096511841,,,,,,,
P-C,320920,11,,,,,,,,10,5,3,0,0,2,16680.151224136353,13,9,2,0,0,2,18331.139087677002,,,,,,,
P-C,320974,11,,,,,,,,8,5,1,0,1,1,11317.4409866333,6,4,0,0,1,1,17610.466241836548,,,,,,,
P-C,322545,11,,,,,,,,11,5,4,0,0,2,19469.741821289062,0,0,0,0,0,0,20932.89279937744,,,,,,,
P-C,322553,9,,,,,,,,14,7,5,0,0,2,18254.38904762268,8,3,3,0,0,2,19664.571285247803,,,,,,,
P-C,322572,12,,,,,,,,13,6,5,0,0,2,17288.629055023193,9,4,3,0,0,2,15006.589889526367,,,,,,,
P-C,322647,7,,,,,,,,7,5,0,0,0,2,15032.533884048462,0,0,0,0,0,0,16535.01582145691,,,,,,,
P-C,322648,9,,,,,,,,7,5,1,0,0,1,19237.52188682556,7,4,2,0,0,1,12180.859088897705,,,,,,,
P-C,322669,11,,,,,,,,9,6,2,0,0,1,16755.247116088867,8,5,2,0,0,1,20900.81477165222,,,,,,,
P-C,322670,12,,,,,,,,7,3,3,0,0,1,16234.904050827026,7,4,2,0,0,1,20053.196907043457,,,,,,,
P-C,325104,8,,,,,,,,10,5,2,0,0,3,11106.825828552246,13,9,1,0,0,3,18284.618139266968,,,,,,,
P-C,325220,7,,,,,,,,6,4,1,0,0,1,14516.992807388306,0,0,0,0,0,0,23596.56286239624,,,,,,,
P-C,325221,5,,,,,,,,6,3,1,0,0,2,12724.057912826538,5,4,0,0,0,1,15982.460021972656,,,,,,,
P-C,325222,5,,,,,,,,9,3,1,0,0,5,14182.930946350098,5,4,0,0,0,1,13282.915115356445,,,,,,,
P-C,330760,11,,,,,,,,5,3,1,0,1,0,9766.46089553833,8,4,3,0,1,0,20074.347019195557,,,,,,,
P-C,330769,11,,,,,,,,8,3,5,0,0,0,14606.276988983154,8,5,3,0,0,0,12400.18892288208,,,,,,,
P-C,330770,11,,,,,,,,9,5,4,0,0,0,12502.860069274902,7,4,3,0,0,0,12535.492897033691,,,,,,,
P-C,330840,10,,,,,,,,11,6,3,0,0,2,13373.45004081726,8,4,2,0,0,2,19830.14702796936,,,,,,,
P-C,33124,14,,,,,,,,11,7,2,0,0,2,17314.027070999146,0,0,0,0,0,0,13399.824857711792,,,,,,,
P-C,337577,13,,,,,,,,11,5,3,0,0,3,16873.910665512085,13,8,3,0,0,2,21314.718008041382,,,,,,,
P-C,338740,3,,,,,,,,8,4,0,0,0,4,12518.043994903564,4,3,0,0,0,1,12669.53182220459,,,,,,,
P-C,338741,8,,,,,,,,7,5,1,0,0,1,12974.101781845093,5,3,1,0,0,1,12063.272953033447,,,,,,,
P-C,34813,8,,,,,,,,7,4,3,0,0,0,11370.002031326294,7,4,3,0,0,0,12591.444969177246,,,,,,,
P-C,34814,13,,,,,,,,14,8,6,0,0,0,13199.422121047974,10,6,4,0,0,0,21974.16090965271,,,,,,,
P-C,36676,14,,,,,,,,11,7,4,0,0,0,14968.369960784912,15,11,4,0,0,0,19370.163917541504,,,,,,,
P-C,36757,14,,,,,,,,9,5,2,0,0,2,17308.89892578125,0,0,0,0,0,0,21607.89704322815,,,,,,,
P-C,3688,10,,,,,,,,11,5,4,0,0,2,18704.666137695312,0,0,0,0,0,0,23123.10028076172,,,,,,,
P-C,39888,6,,,,,,,,9,5,2,0,0,2,14579.26607131958,6,3,1,0,0,2,14656.751871109009,,,,,,,
P-C,39913,13,,,,,,,,13,7,3,0,0,3,18884.173154830933,16,8,6,0,0,2,24308.441877365112,,,,,,,
P-C,39916,11,,,,,,,,10,5,3,0,0,2,14835.501909255981,11,5,4,0,0,2,16406.925201416016,,,,,,,
P-C,39917,8,,,,,,,,9,4,3,0,0,2,15304.75902557373,6,2,2,0,0,2,16793.349027633667,,,,,,,
P-C,39925,12,,,,,,,,12,6,4,0,0,2,20196.943998336792,8,5,1,0,0,2,21296.59390449524,,,,,,,
P-C,41151,11,,,,,,,,9,5,2,0,0,2,13394.280910491943,10,4,4,0,0,2,16873.0149269104,,,,,,,
P-C,41163,11,,,,,,,,12,6,4,0,0,2,12132.54189491272,11,4,5,0,0,2,25803.64489555359,,,,,,,
P-C,41222,19,,,,,,,,7,4,1,1,0,1,20638.643980026245,6,4,1,0,0,1,14645.19190788269,,,,,,,
P-C,41584,10,,,,,,,,11,6,3,0,0,2,11126.765012741089,15,9,4,0,0,2,22271.920919418335,,,,,,,
P-C,41590,12,,,,,,,,12,5,4,0,1,2,11642.506837844849,18,8,9,0,0,1,25088.639974594116,,,,,,,
P-C,41593,8,,,,,,,,8,4,2,0,0,2,13107.053756713867,9,4,3,0,0,2,17402.51588821411,,,,,,,
P-C,41594,9,,,,,,,,11,6,3,0,0,2,15645.599842071533,10,5,3,0,0,2,16028.21683883667,,,,,,,
P-C,41602,16,,,,,,,,17,8,7,0,0,2,13313.82417678833,0,0,0,0,0,0,23659.208059310913,,,,,,,
P-C,41606,13,,,,,,,,12,6,4,0,0,2,14946.899890899658,10,7,1,0,0,2,12866.687297821045,,,,,,,
P-C,41608,13,,,,,,,,13,7,4,0,0,2,12695.024013519287,11,5,4,0,0,2,14695.050954818726,,,,,,,
P-C,41642,18,,,,,,,,15,7,7,0,1,0,12862.898111343384,9,4,4,0,1,0,14304.251194000244,,,,,,,
P-C,41643,16,,,,,,,,10,4,4,0,2,0,14791.025876998901,6,3,1,0,2,0,21079.81586456299,,,,,,,
P-C,41652,19,,,,,,,,13,6,5,0,1,1,19253.50022315979,0,0,0,0,0,0,22159.008979797363,,,,,,,
P-C,41653,13,,,,,,,,6,2,2,0,1,1,14219.80881690979,6,4,0,0,1,1,15306.663274765015,,,,,,,
P-C,41654,19,,,,,,,,13,6,5,1,1,0,16374.418258666992,9,5,3,0,1,0,15867.562055587769,,,,,,,
P-C,41658,15,,,,,,,,8,5,1,0,1,1,12947.273015975952,8,5,1,0,1,1,14342.647075653076,,,,,,,
P-C,41659,11,,,,,,,,8,5,1,0,1,1,12132.620096206665,7,4,1,0,1,1,19318.91894340515,,,,,,,
P-C,41660,13,,,,,,,,0,0,0,0,0,0,10408.526182174683,7,6,0,0,1,0,14666.71895980835,,,,,,,
P-C,41661,20,,,,,,,,10,5,4,0,1,0,15832.08417892456,5,3,1,0,1,0,15007.94792175293,,,,,,,
P-C,41690,5,,,,,,,,5,4,0,0,0,1,11535.544872283936,7,5,1,0,0,1,19810.2548122406,,,,,,,
P-C,41691,8,,,,,,,,7,5,0,0,0,2,12351.425886154175,7,5,0,0,0,2,14843.361139297485,,,,,,,
P-C,41706,14,,,,,,,,0,0,0,0,0,0,14399.07693862915,7,4,3,0,0,0,18873.34895133972,,,,,,,
P-C,41714,22,,,,,,,,10,3,7,0,0,0,15336.178064346313,12,7,5,0,0,0,21516.866207122803,,,,,,,
P-C,41717,23,,,,,,,,16,9,7,0,0,0,16641.000986099243,0,0,0,0,0,0,24158.452033996582,,,,,,,
P-C,41718,21,,,,,,,,13,8,5,0,0,0,15434.643030166626,16,11,5,0,0,0,11742.382049560547,,,,,,,
P-C,41719,13,,,,,,,,7,4,3,0,0,0,11736.361026763916,5,3,2,0,0,0,13564.484119415283,,,,,,,
P-C,41720,18,,,,,,,,12,7,5,0,0,0,18995.18632888794,13,7,6,0,0,0,17191.322088241577,,,,,,,
P-C,42585,7,,,,,,,,10,7,2,0,0,1,14129.580974578857,10,7,2,0,0,1,13415.450096130371,,,,,,,
P-C,42588,8,,,,,,,,11,7,2,0,0,2,10037.795066833496,10,6,2,0,0,2,17167.47498512268,,,,,,,
P-C,42627,7,,,,,,,,7,4,1,0,1,1,11302.940845489502,15,9,1,0,1,4,23694.101095199585,,,,,,,
P-C,42697,5,,,,,,,,8,3,1,0,0,4,13287.480115890503,5,2,2,0,0,1,19382.241010665894,,,,,,,
P-C,42698,6,,,,,,,,6,4,1,0,0,1,12741.15014076233,5,1,0,0,0,4,13349.733829498291,,,,,,,
P-C,42712,11,,,,,,,,10,6,4,0,0,0,13804.617881774902,7,4,3,0,0,0,16929.875135421753,,,,,,,
P-C,42713,10,,,,,,,,8,4,4,0,0,0,16140.68603515625,9,6,3,0,0,0,19076.338052749634,,,,,,,
P-C,42714,8,,,,,,,,4,3,1,0,0,0,11057.0969581604,4,4,0,0,0,0,13106.922149658203,,,,,,,
P-C,42715,10,,,,,,,,9,5,4,0,0,0,10264.971017837524,10,6,4,0,0,0,17918.9612865448,,,,,,,
P-C,42845,10,,,,,,,,13,6,5,0,0,2,21736.886024475098,13,7,4,0,0,2,19660.67385673523,,,,,,,
P-C,43046,13,,,,,,,,11,5,4,0,0,2,16149.174928665161,12,8,2,0,0,2,16763.510942459106,,,,,,,
P-C,43095,11,,,,,,,,7,4,2,0,1,0,17653.867959976196,5,3,1,0,1,0,12184.571981430054,,,,,,,
P-C,46023,15,,,,,,,,11,8,2,0,0,1,12332.291841506958,10,8,2,0,0,0,17441.132068634033,,,,,,,
P-C,50161,16,,,,,,,,10,4,3,0,3,0,14685.276985168457,7,1,3,0,3,0,21785.50100326538,,,,,,,
P-C,50162,11,,,,,,,,7,4,2,0,1,0,12071.070194244385,10,6,3,0,1,0,19992.626905441284,,,,,,,
P-C,50244,17,,,,,,,,10,6,4,0,0,0,17742.72584915161,11,5,6,0,0,0,18167.607069015503,,,,,,,
P-C,50245,8,,,,,,,,5,4,1,0,0,0,12099.06792640686,3,2,1,0,0,0,13140.919923782349,,,,,,,
P-C,5185,9,,,,,,,,9,5,3,0,0,1,13186.42807006836,10,4,5,0,0,1,20765.971899032593,,,,,,,
P-C,5221,13,,,,,,,,8,4,1,0,2,1,13542.253255844116,5,2,0,0,2,1,13945.482969284058,,,,,,,
P-C,5222,12,,,,,,,,9,5,1,0,1,2,20579.93221282959,10,6,1,0,1,2,21121.291160583496,,,,,,,
P-C,56840,6,,,,,,,,10,5,3,0,0,2,15743.529081344604,6,3,2,0,0,1,15415.96007347107,,,,,,,
P-C,56858,11,,,,,,,,13,7,4,0,0,2,18931.34069442749,12,6,5,0,0,1,16585.547924041748,,,,,,,
P-C,65049,15,,,,,,,,12,7,2,0,0,3,18857.08785057068,12,6,4,0,0,2,16969.399213790894,,,,,,,
P-C,65085,11,,,,,,,,5,3,1,0,1,0,14101.863861083984,10,7,2,0,1,0,11871.723890304565,,,,,,,
P-C,65086,10,,,,,,,,8,5,0,0,1,2,16995.53394317627,8,5,0,0,1,2,17372.514009475708,,,,,,,
P-C,65163,12,,,,,,,,7,3,4,0,0,0,17001.11484527588,9,5,4,0,0,0,19224.246740341187,,,,,,,
P-C,67353,6,,,,,,,,0,0,0,0,0,0,13974.02310371399,9,5,2,0,0,2,20066.23911857605,,,,,,,
P-C,68451,11,,,,,,,,9,6,3,0,0,0,10815.659046173096,10,7,3,0,0,0,13227.80179977417,,,,,,,
P-C,68570,9,,,,,,,,10,5,4,0,0,1,14524.613857269287,10,5,4,0,0,1,11819.926977157593,,,,,,,
P-C,75188,10,,,,,,,,7,4,2,0,0,1,13083.638668060303,6,4,1,0,0,1,17916.733980178833,,,,,,,
P-C,76531,12,,,,,,,,10,6,2,0,0,2,14894.969701766968,18,10,7,0,0,1,17476.479053497314,,,,,,,
P-C,76548,13,,,,,,,,11,5,4,1,0,1,16562.277793884277,8,5,2,1,0,0,14948.272943496704,,,,,,,
P-C,76549,12,,,,,,,,9,4,3,1,0,1,14679.572820663452,9,5,2,1,0,1,14140.245914459229,,,,,,,
P-C,76561,17,,,,,,,,14,7,5,1,0,1,17345.707893371582,12,5,5,1,0,1,17203.148126602173,,,,,,,
P-C,76641,16,,,,,,,,13,7,5,1,0,0,14618.75295639038,11,5,5,1,0,0,14319.829940795898,,,,,,,
P-C,8143,8,,,,,,,,10,6,4,0,0,0,11282.61399269104,10,4,5,1,0,0,13824.464797973633,,,,,,,
P-C,83882,7,,,,,,,,6,3,2,0,0,1,11878.053188323975,5,2,2,0,0,1,16894.145727157593,,,,,,,
P-C,83940,8,,,,,,,,8,6,2,0,0,0,11537.972927093506,10,7,3,0,0,0,18654.319047927856,,,,,,,
P-C,85296,14,,,,,,,,12,6,4,0,0,2,17301.779985427856,15,7,7,0,0,1,19390.00916481018,,,,,,,
P-C,85350,12,,,,,,,,9,5,2,0,1,1,14387.417078018188,5,2,1,0,1,1,11568.93277168274,,,,,,,
P-C,85391,14,,,,,,,,12,6,5,0,0,1,22623.321056365967,9,4,4,0,0,1,13576.956987380981,,,,,,,
P-C,85392,4,,,,,,,,6,4,0,0,0,2,13199.579000473022,6,4,0,0,0,2,14444.746971130371,,,,,,,
P-C,85393,7,,,,,,,,11,4,0,0,0,7,14601.48310661316,5,4,0,0,0,1,15503.457069396973,,,,,,,
P-C,87491,12,,,,,,,,10,6,4,0,0,0,15576.64704322815,14,10,4,0,0,0,14690.200805664062,,,,,,,
P-C,8794,8,,,,,,,,14,4,8,0,0,2,14997.366666793823,7,3,2,0,0,2,18018.794059753418,,,,,,,
P-C,8836,9,,,,,,,,9,4,3,0,1,1,19565.070867538452,6,3,1,0,1,1,13290.052890777588,,,,,,,
P-C,8909,6,,,,,,,,6,4,0,0,0,2,11900.268077850342,7,5,0,0,0,2,15257.364988327026,,,,,,,
P-C,8911,7,,,,,,,,6,5,0,0,0,1,10986.319780349731,7,6,0,0,0,1,13638.39602470398,,,,,,,
P-C,8912,9,,,,,,,,6,3,1,0,0,2,19066.02382659912,7,5,0,0,0,2,15237.71595954895,,,,,,,
P-C,8913,2,,,,,,,,4,3,0,0,0,1,13810.530185699463,8,7,0,0,0,1,16675.54998397827,,,,,,,
P-C,89832,13,,,,,,,,13,7,4,0,0,2,17282.414197921753,0,0,0,0,0,0,22856.619119644165,,,,,,,
P-C,89835,12,,,,,,,,14,4,6,0,0,4,15988.364219665527,15,12,1,0,0,2,20367.581844329834,,,,,,,
P-C,90324,12,,,,,,,,11,5,4,0,0,2,24314.13507461548,15,7,7,0,0,1,23476.19080543518,,,,,,,
P-C,91329,9,,,,,,,,7,5,2,0,0,0,10265.44189453125,9,6,3,0,0,0,16594.04706954956,,,,,,,
P-C,9230,10,,,,,,,,8,4,3,0,0,1,13601.930141448975,9,5,3,0,0,1,23086.502075195312,,,,,,,
P-C,9231,9,,,,,,,,6,4,1,0,0,1,11890.716075897217,5,3,1,0,0,1,18941.869020462036,,,,,,,
P-C,9232,9,,,,,,,,6,4,1,0,0,1,11788.967847824097,7,4,2,0,0,1,16644.95301246643,,,,,,,
P-C,9233,3,,,,,,,,8,2,1,0,0,5,11470.476150512695,11,6,1,0,0,4,20939.178943634033,,,,,,,
P-C,9234,5,,,,,,,,11,2,1,0,0,8,14277.52709388733,0,0,0,0,0,0,24474.451065063477,,,,,,,
P-C,9235,3,,,,,,,,4,2,1,0,0,1,9670.58801651001,4,2,1,0,0,1,14390.228986740112,,,,,,,
P-C,9236,4,,,,,,,,0,0,0,0,0,0,10301.313877105713,6,4,1,0,0,1,16928.43508720398,,,,,,,
P-C,9237,3,,,,,,,,9,2,1,0,0,6,13803.774118423462,9,2,1,0,0,6,20865.30900001526,,,,,,,
P-C,9238,8,,,,,,,,6,4,1,0,0,1,9491.643905639648,6,4,1,0,0,1,19070.9171295166,,,,,,,
P-C,92820,9,,,,,,,,10,7,2,0,0,1,15636.487245559692,10,8,2,0,0,0,29829.841136932373,,,,,,,
P-C,92821,9,,,,,,,,11,7,3,0,0,1,13005.184173583984,7,3,3,0,0,1,13724.554777145386,,,,,,,
P-C,92823,8,,,,,,,,8,5,2,0,0,1,12665.635108947754,0,0,0,0,0,0,12857.204914093018,,,,,,,
P-C,92826,8,,,,,,,,11,8,2,0,0,1,15474.133014678955,8,4,2,0,0,2,17517.290830612183,,,,,,,
P-C,92830,9,,,,,,,,11,9,2,0,0,0,12437.03293800354,8,5,3,0,0,0,14189.589023590088,,,,,,,
P-C,92833,11,,,,,,,,9,5,2,1,0,1,16796.44274711609,5,3,2,0,0,0,14000.635862350464,,,,,,,
P-C,92834,10,,,,,,,,11,5,5,0,0,1,17204.394817352295,12,6,4,1,0,1,17100.76117515564,,,,,,,
P-C,92835,9,,,,,,,,11,7,3,0,0,1,12287.524938583374,7,4,3,0,0,0,12372.71499633789,,,,,,,
P-C,92836,8,,,,,,,,12,8,3,0,0,1,16802.966117858887,7,4,3,0,0,0,13390.805959701538,,,,,,,
P-C,92837,9,,,,,,,,10,6,3,0,0,1,13977.232933044434,7,5,2,0,0,0,15758.062839508057,,,,,,,
P-C,92838,8,,,,,,,,10,7,2,0,0,1,15466.684341430664,7,5,2,0,0,0,11575.037956237793,,,,,,,
P-C,92841,8,,,,,,,,8,6,1,1,0,0,16382.440328598022,0,0,0,0,0,0,21750.616788864136,,,,,,,
P-C,92842,8,,,,,,,,9,7,1,1,0,0,13294.833183288574,7,4,1,1,0,1,14714.855194091797,,,,,,,
P-C,92843,10,,,,,,,,8,5,2,0,0,1,14345.5069065094,9,7,2,0,0,0,14043.749332427979,,,,,,,
P-C,92846,10,,,,,,,,9,5,2,1,1,0,13161.85975074768,7,4,1,1,1,0,13754.091024398804,,,,,,,
P-C,92852,7,,,,,,,,9,5,1,1,0,2,15793.915033340454,9,5,1,1,0,2,26930.876970291138,,,,,,,
P-C,92853,2,,,,,,,,5,3,1,0,1,0,12398.88072013855,2,0,1,0,1,0,9371.847867965698,,,,,,,
P-C,92858,8,,,,,,,,6,4,1,0,1,0,12731.036901473999,6,3,2,0,1,0,17922.240018844604,,,,,,,
P-C,92859,2,,,,,,,,5,3,1,0,1,0,9282.789707183838,4,1,1,1,1,0,9413.702964782715,,,,,,,
P-C,92877,4,,,,,,,,7,4,2,0,1,0,9905.479192733765,4,2,1,0,1,0,13533.693313598633,,,,,,,
P-C,92880,2,,,,,,,,5,3,1,0,1,0,10710.829734802246,3,1,1,0,1,0,14425.382137298584,,,,,,,
P-C,92888,13,,,,,,,,14,8,5,0,0,1,20946.48504257202,13,7,5,0,0,1,14156.34298324585,,,,,,,
P-C,92892,9,,,,,,,,7,4,2,0,0,1,14176.622152328491,8,6,1,0,0,1,14837.047815322876,,,,,,,
P-C,92893,8,,,,,,,,7,5,1,0,0,1,10820.86205482483,10,7,2,0,0,1,17099.00689125061,,,,,,,
P-C,92900,9,,,,,,,,9,6,2,0,0,1,12518.545150756836,7,5,1,0,0,1,20527.4498462677,,,,,,,
P-C,92901,9,,,,,,,,6,3,2,0,0,1,12918.29228401184,5,3,1,0,0,1,29458.027124404907,,,,,,,
P-C,92909,12,,,,,,,,11,8,2,0,0,1,18534.20925140381,9,5,3,0,0,1,12213.2089138031,,,,,,,
P-C,92910,8,,,,,,,,10,5,3,0,0,2,12694.225311279297,8,4,2,0,0,2,11955.617904663086,,,,,,,
P-C,92915,8,,,,,,,,8,6,1,0,0,1,18023.980140686035,8,5,2,0,0,1,11530.88903427124,,,,,,,
P-C,92916,11,,,,,,,,9,5,3,0,0,1,12330.793857574463,7,4,2,0,0,1,16263.554096221924,,,,,,,
P-C,92917,8,,,,,,,,7,6,0,0,0,1,10741.04118347168,5,4,0,0,0,1,16172.682046890259,,,,,,,
P-C,92926,14,,,,,,,,8,3,5,0,0,0,16726.478099822998,10,6,4,0,0,0,17606.89115524292,,,,,,,
P-C,92927,9,,,,,,,,5,4,1,0,0,0,13514.445781707764,4,4,0,0,0,0,13186.389207839966,,,,,,,
P-C,92930,15,,,,,,,,14,7,7,0,0,0,16926.602125167847,8,4,4,0,0,0,15241.44196510315,,,,,,,
P-C,92938,8,,,,,,,,10,7,3,0,0,0,21334.160327911377,7,6,1,0,0,0,11058.547258377075,,,,,,,
P-C,94113,12,,,,,,,,13,7,4,0,0,2,17093.091011047363,14,7,5,0,0,2,24651.233911514282,,,,,,,
P-C,94187,2,,,,,,,,4,2,1,0,1,0,13785.57276725769,3,1,1,0,1,0,11137.835025787354,,,,,,,
P-C,94468,11,,,,,,,,12,5,5,0,0,2,17883.699893951416,9,3,4,0,0,2,16381.333112716675,,,,,,,
P-C,94488,11,,,,,,,,13,7,4,0,0,2,19473.131895065308,12,6,4,0,0,2,20021.29101753235,,,,,,,
