sample_id,model,ground_truth_len,prediction_len,cer,wer,has_prediction,phase,language_simplified
icdar_tr_img_03655,gpt-5-nano,66,80,0.3875,0.5882352941176471,True,Phase 2 (VLM),Chinese
icdar_tr_img_03656,gpt-5-nano,17,17,0.17647058823529413,0.0,True,Phase 2 (VLM),Chinese
icdar_tr_img_03664,gpt-5-nano,38,51,0.5098039215686274,0.7692307692307693,True,Phase 2 (VLM),Mixed
icdar_tr_img_03665,gpt-5-nano,17,17,0.5882352941176471,0.6666666666666666,True,Phase 2 (VLM),Chinese
icdar_tr_img_03676,gpt-5-nano,61,61,0.2459016393442623,0.18181818181818182,True,Phase 2 (VLM),Chinese
icdar_tr_img_03693,gpt-5-nano,54,0,18.0,8.0,False,Phase 2 (VLM),Chinese
icdar_tr_img_03701,gpt-5-nano,50,54,0.14814814814814814,0.25,True,Phase 2 (VLM),Chinese
icdar_tr_img_03718,gpt-5-nano,10,0,3.3333333333333335,2.0,False,Phase 2 (VLM),Chinese
icdar_tr_img_03721,gpt-5-nano,226,190,0.7,0.8055555555555556,True,Phase 2 (VLM),Mixed
icdar_tr_img_03727,gpt-5-nano,9,389,0.9974358974358974,1.0,True,Phase 2 (VLM),Chinese
icdar_tr_img_03735,gpt-5-nano,63,86,0.7209302325581395,0.8461538461538461,True,Phase 2 (VLM),Chinese
icdar_tr_img_03748,gpt-5-nano,30,55,0.6363636363636364,0.75,True,Phase 2 (VLM),Chinese
icdar_tr_img_03763,gpt-5-nano,57,58,0.4827586206896552,0.5714285714285714,True,Phase 2 (VLM),Mixed
icdar_tr_img_03763,gpt-5-nano,57,70,0.5428571428571428,0.6923076923076923,True,Phase 2 (VLM),Mixed
icdar_tr_img_03767,gpt-5-nano,67,65,0.4153846153846154,0.5454545454545454,True,Phase 2 (VLM),Chinese
icdar_tr_img_03799,gpt-5-nano,138,174,0.4942528735632184,0.6451612903225806,True,Phase 2 (VLM),Mixed
icdar_tr_img_03849,gpt-5-nano,24,29,0.4827586206896552,0.625,True,Phase 2 (VLM),Symbols
icdar_tr_img_03858,gpt-5-nano,52,0,16.666666666666668,12.0,False,Phase 2 (VLM),Chinese
icdar_tr_img_03863,gpt-5-nano,13,31,0.5806451612903226,0.75,True,Phase 2 (VLM),Chinese
icdar_tr_img_03874,gpt-5-nano,30,27,0.2962962962962963,0.5,True,Phase 2 (VLM),Chinese
icdar_tr_img_03877,gpt-5-nano,22,22,0.7727272727272727,0.6666666666666666,True,Phase 2 (VLM),Chinese
icdar_tr_img_03896,gpt-5-nano,23,37,0.8108108108108109,0.8571428571428571,True,Phase 2 (VLM),None
icdar_tr_img_03917,gpt-5-nano,34,154,0.9806451612903225,1.0,True,Phase 2 (VLM),Chinese
icdar_tr_img_03918,gpt-5-nano,94,0,31.333333333333332,11.0,False,Phase 2 (VLM),Chinese
icdar_tr_img_03922,gpt-5-nano,17,21,0.6666666666666666,0.6,True,Phase 2 (VLM),Chinese
icdar_tr_img_03939,gpt-5-nano,9,9,0.3333333333333333,1.0,True,Phase 2 (VLM),Chinese
icdar_tr_img_03953,gpt-5-nano,133,0,43.666666666666664,14.0,False,Phase 2 (VLM),Chinese
icdar_tr_img_03958,gpt-5-nano,21,27,0.25925925925925924,0.42857142857142855,True,Phase 2 (VLM),Chinese
icdar_tr_img_03981,gpt-5-nano,11,0,3.6666666666666665,2.0,False,Phase 2 (VLM),Chinese
icdar_tr_img_03989,gpt-5-nano,4,4,0.0,0.0,True,Phase 2 (VLM),Chinese
icdar_tr_img_04073,gpt-5-nano,72,72,0.6666666666666666,0.6666666666666666,True,Phase 2 (VLM),Latin
icdar_tr_img_04118,gpt-5-nano,28,28,0.14285714285714285,0.5,True,Phase 2 (VLM),Latin
icdar_tr_img_04155,gpt-5-nano,37,56,0.5714285714285714,0.6153846153846154,True,Phase 2 (VLM),Symbols
icdar_tr_img_04262,gpt-5-nano,10,0,4.0,3.0,False,Phase 2 (VLM),None
icdar_tr_img_04276,gpt-5-nano,160,158,0.5189873417721519,0.8518518518518519,True,Phase 2 (VLM),Symbols
icdar_tr_img_04418,gpt-5-nano,17,17,0.8235294117647058,0.6666666666666666,True,Phase 2 (VLM),Symbols
icdar_tr_img_04520,gpt-5-nano,7,7,0.0,0.0,True,Phase 2 (VLM),Latin
icdar_tr_img_04546,gpt-5-nano,44,300,0.9372937293729373,0.9464285714285714,True,Phase 2 (VLM),Symbols
icdar_tr_img_04614,gpt-5-nano,152,0,49.666666666666664,30.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_04645,gpt-5-nano,52,6,9.333333333333334,16.0,True,Phase 2 (VLM),Symbols
icdar_tr_img_04690,gpt-5-nano,18,17,0.058823529411764705,1.0,True,Phase 2 (VLM),Symbols
icdar_tr_img_04746,gpt-5-nano,93,109,0.6330275229357798,0.7619047619047619,True,Phase 2 (VLM),Symbols
icdar_tr_img_04826,gpt-5-nano,197,195,0.5794871794871795,0.7241379310344828,True,Phase 2 (VLM),Symbols
icdar_tr_img_04861,gpt-5-nano,43,0,15.666666666666666,14.0,False,Phase 2 (VLM),None
icdar_tr_img_04911,gpt-5-nano,23,36,1.1388888888888888,1.8333333333333333,True,Phase 2 (VLM),Symbols
icdar_tr_img_04915,gpt-5-nano,54,0,18.0,10.0,False,Phase 2 (VLM),Latin
icdar_tr_img_04917,gpt-5-nano,14,14,0.07142857142857142,0.0,True,Phase 2 (VLM),Latin
icdar_tr_img_04927,gpt-5-nano,31,31,0.25806451612903225,0.5,True,Phase 2 (VLM),Latin
icdar_tr_img_05000,gpt-5-nano,22,27,1.1851851851851851,1.6666666666666667,True,Phase 2 (VLM),None
icdar_tr_img_05003,gpt-5-nano,82,287,0.972318339100346,1.0,True,Phase 2 (VLM),None
icdar_tr_img_05004,gpt-5-nano,36,36,0.6666666666666666,0.8888888888888888,True,Phase 2 (VLM),Symbols
icdar_tr_img_05009,gpt-5-nano,69,0,54.666666666666664,37.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_05038,gpt-5-nano,18,5,2.6,3.0,True,Phase 2 (VLM),Korean
icdar_tr_img_05044,gpt-5-nano,46,0,16.333333333333332,6.0,False,Phase 2 (VLM),Korean
icdar_tr_img_05065,gpt-5-nano,25,25,0.2,0.25,True,Phase 2 (VLM),None
icdar_tr_img_05071,gpt-5-nano,50,18,2.388888888888889,2.0,True,Phase 2 (VLM),Symbols
icdar_tr_img_05100,gpt-5-nano,80,33,2.3333333333333335,2.75,True,Phase 2 (VLM),Mixed
icdar_tr_img_05112,gpt-5-nano,104,150,0.7880794701986755,0.8928571428571429,True,Phase 2 (VLM),None
icdar_tr_img_05136,gpt-5-nano,87,65,2.621212121212121,3.0,True,Phase 2 (VLM),None
icdar_tr_img_05146,gpt-5-nano,33,5,19.4,28.0,True,Phase 2 (VLM),None
icdar_tr_img_05153,gpt-5-nano,40,170,0.935672514619883,0.9428571428571428,True,Phase 2 (VLM),Korean
icdar_tr_img_05175,gpt-5-nano,26,50,0.64,0.6666666666666666,True,Phase 2 (VLM),Symbols
icdar_tr_img_05182,gpt-5-nano,54,48,0.7291666666666666,0.8888888888888888,True,Phase 2 (VLM),Korean
icdar_tr_img_05183,gpt-5-nano,143,0,78.0,60.0,False,Phase 2 (VLM),None
icdar_tr_img_05200,gpt-5-nano,5,0,9.666666666666666,7.0,False,Phase 2 (VLM),None
icdar_tr_img_05206,gpt-5-nano,13,17,0.23529411764705882,1.0,True,Phase 2 (VLM),Korean
icdar_tr_img_05216,gpt-5-nano,66,34,3.5294117647058822,3.2222222222222223,True,Phase 2 (VLM),Mixed
icdar_tr_img_05223,gpt-5-nano,9,9,1.0,1.5,True,Phase 2 (VLM),Korean
icdar_tr_img_05246,gpt-5-nano,73,0,28.666666666666668,23.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_05257,gpt-5-nano,29,35,0.6571428571428571,0.625,True,Phase 2 (VLM),Korean
icdar_tr_img_05262,gpt-5-nano,17,17,0.47058823529411764,0.4,True,Phase 2 (VLM),Korean
icdar_tr_img_05273,gpt-5-nano,21,27,0.25925925925925924,0.42857142857142855,True,Phase 2 (VLM),Korean
icdar_tr_img_05282,gpt-5-nano,49,28,1.2857142857142858,1.5,True,Phase 2 (VLM),Korean
icdar_tr_img_05311,gpt-5-nano,208,0,77.33333333333333,56.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_05352,gpt-5-nano,69,0,24.333333333333332,16.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_05363,gpt-5-nano,27,27,0.7407407407407407,0.6666666666666666,True,Phase 2 (VLM),Mixed
icdar_tr_img_05370,gpt-5-nano,2,2,0.0,0.0,True,Phase 2 (VLM),Korean
icdar_tr_img_05372,gpt-5-nano,26,86,0.9655172413793104,1.0,True,Phase 2 (VLM),None
icdar_tr_img_05382,gpt-5-nano,7,0,3.6666666666666665,3.0,False,Phase 2 (VLM),Korean
icdar_tr_img_05406,gpt-5-nano,28,113,0.9736842105263158,1.0,True,Phase 2 (VLM),Korean
icdar_tr_img_05413,gpt-5-nano,70,0,33.333333333333336,23.0,False,Phase 2 (VLM),None
icdar_tr_img_05420,gpt-5-nano,28,37,1.2972972972972974,1.625,True,Phase 2 (VLM),Korean
icdar_tr_img_05433,gpt-5-nano,66,121,0.9090909090909091,1.0,True,Phase 2 (VLM),Korean
icdar_tr_img_05435,gpt-5-nano,41,0,16.333333333333332,12.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_05437,gpt-5-nano,46,0,24.333333333333332,18.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_05438,gpt-5-nano,38,35,0.5714285714285714,0.7777777777777778,True,Phase 2 (VLM),Symbols
icdar_tr_img_05445,gpt-5-nano,61,59,0.7966101694915254,0.8571428571428571,True,Phase 2 (VLM),Symbols
icdar_tr_img_05447,gpt-5-nano,13,17,0.35294117647058826,0.5,True,Phase 2 (VLM),Korean
icdar_tr_img_05448,gpt-5-nano,27,33,0.6666666666666666,0.875,True,Phase 2 (VLM),Korean
icdar_tr_img_05470,gpt-5-nano,77,89,0.5168539325842697,0.7727272727272727,True,Phase 2 (VLM),Symbols
icdar_tr_img_05472,gpt-5-nano,137,0,51.666666666666664,30.0,False,Phase 2 (VLM),None
icdar_tr_img_05476,gpt-5-nano,57,103,0.9423076923076923,1.0,True,Phase 2 (VLM),Symbols
icdar_tr_img_05485,gpt-5-nano,32,25,1.76,1.25,True,Phase 2 (VLM),Symbols
icdar_tr_img_05501,gpt-5-nano,50,45,0.5111111111111111,0.9,True,Phase 2 (VLM),Mixed
icdar_tr_img_05505,gpt-5-nano,83,37,3.054054054054054,3.0,True,Phase 2 (VLM),None
icdar_tr_img_05509,gpt-5-nano,24,29,0.6551724137931034,0.5555555555555556,True,Phase 2 (VLM),Korean
icdar_tr_img_05518,gpt-5-nano,12,12,0.0,0.0,True,Phase 2 (VLM),Korean
icdar_tr_img_05535,gpt-5-nano,492,166,5.363095238095238,7.193548387096774,True,Phase 2 (VLM),None
icdar_tr_img_05537,gpt-5-nano,36,49,0.6122448979591837,0.8666666666666667,True,Phase 2 (VLM),None
icdar_tr_img_05541,gpt-5-nano,43,52,0.8461538461538461,0.9285714285714286,True,Phase 2 (VLM),Korean
icdar_tr_img_05541,gpt-5-nano,43,63,0.6666666666666666,0.6666666666666666,True,Phase 2 (VLM),Korean
icdar_tr_img_05542,gpt-5-nano,3,3,0.0,0.0,True,Phase 2 (VLM),Korean
icdar_tr_img_05544,gpt-5-nano,74,74,1.1216216216216217,1.0555555555555556,True,Phase 2 (VLM),None
icdar_tr_img_05633,gpt-5-nano,155,0,58.666666666666664,39.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_05636,gpt-5-nano,33,0,11.0,8.0,False,Phase 2 (VLM),Korean
icdar_tr_img_05653,gpt-5-nano,106,48,3.8125,4.0,True,Phase 2 (VLM),Korean
icdar_tr_img_05658,gpt-5-nano,3,3,0.0,0.0,True,Phase 2 (VLM),Korean
icdar_tr_img_05661,gpt-5-nano,76,74,1.4054054054054055,1.7333333333333334,True,Phase 2 (VLM),None
icdar_tr_img_05664,gpt-5-nano,42,0,15.333333333333334,8.0,False,Phase 2 (VLM),None
icdar_tr_img_05664,gpt-5-nano,42,0,15.333333333333334,8.0,False,Phase 2 (VLM),None
icdar_tr_img_05730,gpt-5-nano,27,71,0.9583333333333334,1.0,True,Phase 2 (VLM),Mixed
icdar_tr_img_05745,gpt-5-nano,13,0,4.333333333333333,3.0,False,Phase 2 (VLM),Korean
icdar_tr_img_05747,gpt-5-nano,109,0,48.0,33.0,False,Phase 2 (VLM),None
icdar_tr_img_05765,gpt-5-nano,19,19,0.05263157894736842,0.0,True,Phase 2 (VLM),Korean
icdar_tr_img_05768,gpt-5-nano,20,26,0.7307692307692307,0.75,True,Phase 2 (VLM),Korean
icdar_tr_img_05771,gpt-5-nano,60,15,13.333333333333334,17.333333333333332,True,Phase 2 (VLM),None
icdar_tr_img_05798,gpt-5-nano,46,20,4.6,4.333333333333333,True,Phase 2 (VLM),None
icdar_tr_img_05799,gpt-5-nano,17,12,5.666666666666667,10.0,True,Phase 2 (VLM),None
icdar_tr_img_05806,gpt-5-nano,20,20,1.1,1.0,True,Phase 2 (VLM),None
icdar_tr_img_05807,gpt-5-nano,80,86,0.7441860465116279,0.7083333333333334,True,Phase 2 (VLM),Korean
icdar_tr_img_05808,gpt-5-nano,30,31,0.2903225806451613,0.6,True,Phase 2 (VLM),Korean
icdar_tr_img_05827,gpt-5-nano,66,0,21.666666666666668,15.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_05831,gpt-5-nano,61,83,0.6385542168674698,0.8421052631578947,True,Phase 2 (VLM),Symbols
icdar_tr_img_05840,gpt-5-nano,48,50,0.24,0.6,True,Phase 2 (VLM),Korean
icdar_tr_img_05871,gpt-5-nano,12,127,0.9375,1.0,True,Phase 2 (VLM),None
icdar_tr_img_05876,gpt-5-nano,193,36,6.833333333333333,7.125,True,Phase 2 (VLM),None
icdar_tr_img_05878,gpt-5-nano,50,40,0.95,1.0,True,Phase 2 (VLM),None
icdar_tr_img_05917,gpt-5-nano,102,12,11.666666666666666,8.75,True,Phase 2 (VLM),None
icdar_tr_img_05925,gpt-5-nano,24,34,2.0,1.3333333333333333,True,Phase 2 (VLM),None
icdar_tr_img_05940,gpt-5-nano,13,22,0.5454545454545454,0.42857142857142855,True,Phase 2 (VLM),None
icdar_tr_img_05965,gpt-5-nano,79,0,32.0,22.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_05979,gpt-5-nano,26,33,0.36363636363636365,0.625,True,Phase 2 (VLM),Korean
icdar_tr_img_05979,gpt-5-nano,26,25,0.24,0.75,True,Phase 2 (VLM),Korean
icdar_tr_img_06011,gpt-5-nano,138,0,46.0,13.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_06019,gpt-5-nano,147,0,51.333333333333336,25.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_06022,gpt-5-nano,7,25,0.72,1.0,True,Phase 2 (VLM),None
icdar_tr_img_06036,gpt-5-nano,139,151,0.4105960264900662,0.5384615384615384,True,Phase 2 (VLM),Japanese
icdar_tr_img_06040,gpt-5-nano,361,0,120.33333333333333,60.0,False,Phase 2 (VLM),None
icdar_tr_img_06060,gpt-5-nano,6,70,0.9154929577464789,0.9375,True,Phase 2 (VLM),Japanese
icdar_tr_img_06061,gpt-5-nano,45,0,15.666666666666666,9.0,False,Phase 2 (VLM),Korean
icdar_tr_img_06066,gpt-5-nano,22,22,0.045454545454545456,0.0,True,Phase 2 (VLM),Japanese
icdar_tr_img_06095,gpt-5-nano,19,17,0.5882352941176471,1.0,True,Phase 2 (VLM),Japanese
icdar_tr_img_06096,gpt-5-nano,43,49,0.32653061224489793,0.5,True,Phase 2 (VLM),Mixed
icdar_tr_img_06117,gpt-5-nano,135,0,47.0,26.0,False,Phase 2 (VLM),None
icdar_tr_img_06128,gpt-5-nano,43,64,0.75,0.9333333333333333,True,Phase 2 (VLM),None
icdar_tr_img_06135,gpt-5-nano,237,0,86.33333333333333,41.0,False,Phase 2 (VLM),None
icdar_tr_img_06138,gpt-5-nano,16,16,0.625,0.5,True,Phase 2 (VLM),Japanese
icdar_tr_img_06162,gpt-5-nano,230,601,1.1043046357615893,1.5673076923076923,True,Phase 2 (VLM),None
icdar_tr_img_06165,gpt-5-nano,530,0,219.0,144.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_06181,gpt-5-nano,80,105,0.7047619047619048,0.875,True,Phase 2 (VLM),Japanese
icdar_tr_img_06185,gpt-5-nano,977,0,340.3333333333333,161.0,False,Phase 2 (VLM),None
icdar_tr_img_06209,gpt-5-nano,485,0,160.66666666666666,60.0,False,Phase 2 (VLM),Korean
icdar_tr_img_06214,gpt-5-nano,37,163,0.9333333333333333,0.967741935483871,True,Phase 2 (VLM),Mixed
icdar_tr_img_06228,gpt-5-nano,212,0,77.0,40.0,False,Phase 2 (VLM),None
icdar_tr_img_06237,gpt-5-nano,114,298,0.8733333333333333,0.9310344827586207,True,Phase 2 (VLM),Symbols
icdar_tr_img_06251,gpt-5-nano,92,76,0.631578947368421,0.7692307692307693,True,Phase 2 (VLM),Korean
icdar_tr_img_06284,gpt-5-nano,20,24,0.75,0.8,True,Phase 2 (VLM),Japanese
icdar_tr_img_06285,gpt-5-nano,73,0,23.333333333333332,12.0,False,Phase 2 (VLM),Japanese
icdar_tr_img_06326,gpt-5-nano,437,0,148.0,50.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_06327,gpt-5-nano,65,65,0.015384615384615385,0.0,True,Phase 2 (VLM),Japanese
icdar_tr_img_06349,gpt-5-nano,147,0,48.666666666666664,23.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_06366,gpt-5-nano,24,34,0.5294117647058824,0.8,True,Phase 2 (VLM),Mixed
icdar_tr_img_06366,gpt-5-nano,24,114,0.8782608695652174,0.9047619047619048,True,Phase 2 (VLM),Mixed
icdar_tr_img_06396,gpt-5-nano,9,10,0.2,0.6666666666666666,True,Phase 2 (VLM),Japanese
icdar_tr_img_06397,gpt-5-nano,214,0,116.66666666666667,73.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_06397,gpt-5-nano,214,0,116.66666666666667,73.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_06402,gpt-5-nano,182,0,92.0,69.0,False,Phase 2 (VLM),None
icdar_tr_img_06410,gpt-5-nano,93,0,32.0,20.0,False,Phase 2 (VLM),Japanese
icdar_tr_img_06434,gpt-5-nano,25,24,0.4583333333333333,0.75,True,Phase 2 (VLM),Japanese
icdar_tr_img_06437,gpt-5-nano,104,0,91.0,65.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_06443,gpt-5-nano,40,40,0.1,0.16666666666666666,True,Phase 2 (VLM),Japanese
icdar_tr_img_06448,gpt-5-nano,15,15,0.6666666666666666,0.5,True,Phase 2 (VLM),Japanese
icdar_tr_img_06465,gpt-5-nano,15,50,0.8627450980392157,0.8571428571428571,True,Phase 2 (VLM),Japanese
icdar_tr_img_06479,gpt-5-nano,34,32,0.5625,0.8333333333333334,True,Phase 2 (VLM),Japanese
icdar_tr_img_06506,gpt-5-nano,162,96,0.7628865979381443,0.6666666666666666,True,Phase 2 (VLM),Mixed
icdar_tr_img_06513,gpt-5-nano,726,0,271.0,139.0,False,Phase 2 (VLM),Japanese
icdar_tr_img_06523,gpt-5-nano,177,181,0.712707182320442,1.125,True,Phase 2 (VLM),Mixed
icdar_tr_img_06538,gpt-5-nano,172,0,61.333333333333336,39.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_06554,gpt-5-nano,480,0,181.33333333333334,96.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_06558,gpt-5-nano,275,0,123.0,76.0,False,Phase 2 (VLM),Japanese
icdar_tr_img_06566,gpt-5-nano,69,60,1.4333333333333333,1.6363636363636365,True,Phase 2 (VLM),Japanese
icdar_tr_img_06567,gpt-5-nano,14,18,0.2222222222222222,0.5,True,Phase 2 (VLM),Japanese
icdar_tr_img_06576,gpt-5-nano,4,4,0.0,0.0,True,Phase 2 (VLM),Japanese
icdar_tr_img_06584,gpt-5-nano,15,15,0.5333333333333333,0.5,True,Phase 2 (VLM),Japanese
icdar_tr_img_06588,gpt-5-nano,38,46,0.5434782608695652,0.6,True,Phase 2 (VLM),Japanese
icdar_tr_img_06617,gpt-5-nano,21,28,0.4642857142857143,1.0,True,Phase 2 (VLM),Mixed
icdar_tr_img_06621,gpt-5-nano,510,0,172.0,48.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_06639,gpt-5-nano,131,74,1.945945945945946,2.5,True,Phase 2 (VLM),Mixed
icdar_tr_img_06640,gpt-5-nano,43,20,2.9,3.75,True,Phase 2 (VLM),Japanese
icdar_tr_img_06646,gpt-5-nano,11,12,0.08333333333333333,0.5,True,Phase 2 (VLM),Japanese
icdar_tr_img_06649,gpt-5-nano,16,24,0.7083333333333334,0.625,True,Phase 2 (VLM),Japanese
icdar_tr_img_06671,gpt-5-nano,178,7,61.42857142857143,105.0,True,Phase 2 (VLM),Mixed
icdar_tr_img_06672,gpt-5-nano,4,71,1.0,1.0,True,Phase 2 (VLM),Japanese
icdar_tr_img_06682,gpt-5-nano,9,9,0.2222222222222222,1.0,True,Phase 2 (VLM),Japanese
icdar_tr_img_06692,gpt-5-nano,28,48,0.6666666666666666,0.8571428571428571,True,Phase 2 (VLM),Japanese
icdar_tr_img_06749,gpt-5-nano,22,14,1.5714285714285714,0.8333333333333334,True,Phase 2 (VLM),None
icdar_tr_img_06771,gpt-5-nano,169,0,62.333333333333336,23.0,False,Phase 2 (VLM),None
icdar_tr_img_06778,gpt-5-nano,11,12,0.08333333333333333,0.5,True,Phase 2 (VLM),Japanese
icdar_tr_img_06782,gpt-5-nano,9,9,0.0,0.0,True,Phase 2 (VLM),Mixed
icdar_tr_img_06789,gpt-5-nano,99,241,0.9218106995884774,0.9772727272727273,True,Phase 2 (VLM),None
icdar_tr_img_06795,gpt-5-nano,45,0,14.333333333333334,9.0,False,Phase 2 (VLM),Japanese
icdar_tr_img_06807,gpt-5-nano,7,7,0.14285714285714285,0.0,True,Phase 2 (VLM),Japanese
icdar_tr_img_06812,gpt-5-nano,17,17,0.058823529411764705,0.0,True,Phase 2 (VLM),Japanese
icdar_tr_img_06814,gpt-5-nano,15,0,5.0,3.0,False,Phase 2 (VLM),Japanese
icdar_tr_img_06821,gpt-5-nano,103,107,0.04672897196261682,0.2857142857142857,True,Phase 2 (VLM),Mixed
icdar_tr_img_06826,gpt-5-nano,43,60,0.2833333333333333,0.625,True,Phase 2 (VLM),Japanese
icdar_tr_img_06828,gpt-5-nano,334,5,84.0,96.0,True,Phase 2 (VLM),Symbols
icdar_tr_img_06834,gpt-5-nano,198,0,69.0,35.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_06849,gpt-5-nano,7,377,0.9973614775725593,1.0,True,Phase 2 (VLM),Japanese
icdar_tr_img_06853,gpt-5-nano,121,0,40.0,40.0,False,Phase 2 (VLM),Japanese
icdar_tr_img_06866,gpt-5-nano,19,25,0.72,0.5714285714285714,True,Phase 2 (VLM),Japanese
icdar_tr_img_06868,gpt-5-nano,189,0,67.33333333333333,30.0,False,Phase 2 (VLM),None
icdar_tr_img_06868,gpt-5-nano,189,0,67.33333333333333,30.0,False,Phase 2 (VLM),None
icdar_tr_img_06872,gpt-5-nano,43,0,14.333333333333334,5.0,False,Phase 2 (VLM),Japanese
icdar_tr_img_06885,gpt-5-nano,64,0,22.0,12.0,False,Phase 2 (VLM),Korean
icdar_tr_img_06886,gpt-5-nano,17,21,0.19047619047619047,0.5,True,Phase 2 (VLM),Japanese
icdar_tr_img_06905,gpt-5-nano,43,41,0.5853658536585366,1.0,True,Phase 2 (VLM),Japanese
icdar_tr_img_06908,gpt-5-nano,90,0,46.0,28.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_06963,gpt-5-nano,229,0,82.66666666666667,49.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_06966,gpt-5-nano,128,149,0.5436241610738255,0.7241379310344828,True,Phase 2 (VLM),Mixed
icdar_tr_img_06982,gpt-5-nano,875,0,313.6666666666667,112.0,False,Phase 2 (VLM),Mixed
icdar_tr_img_06984,gpt-5-nano,14,14,0.0,0.0,True,Phase 2 (VLM),Japanese
icdar_tr_img_06994,gpt-5-nano,38,55,0.8181818181818182,0.8421052631578947,True,Phase 2 (VLM),Japanese
icdar_tr_img_07037,gpt-5-nano,193,185,0.7180851063829787,0.8461538461538461,True,Phase 2 (VLM),None
icdar_tr_img_07048,gpt-5-nano,16,16,0.5,0.6666666666666666,True,Phase 2 (VLM),Symbols
icdar_tr_img_07074,gpt-5-nano,388,0,130.33333333333334,60.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_07102,gpt-5-nano,441,126,4.825396825396825,5.260869565217392,True,Phase 2 (VLM),Symbols
icdar_tr_img_07157,gpt-5-nano,254,0,84.66666666666667,51.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_07190,gpt-5-nano,235,179,1.0726256983240223,1.4,True,Phase 2 (VLM),Symbols
icdar_tr_img_07305,gpt-5-nano,322,0,108.66666666666667,61.0,False,Phase 2 (VLM),Latin
icdar_tr_img_07338,gpt-5-nano,275,0,96.66666666666667,47.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_07340,gpt-5-nano,68,0,40.333333333333336,26.0,False,Phase 2 (VLM),None
icdar_tr_img_07399,gpt-5-nano,47,19,4.7894736842105265,7.333333333333333,True,Phase 2 (VLM),Symbols
icdar_tr_img_07414,gpt-5-nano,229,0,78.66666666666667,46.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_07493,gpt-5-nano,12,8,1.5,4.0,True,Phase 2 (VLM),None
icdar_tr_img_07509,gpt-5-nano,498,240,1.5541666666666667,1.5454545454545454,True,Phase 2 (VLM),Symbols
icdar_tr_img_07521,gpt-5-nano,379,0,127.0,68.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_07564,gpt-5-nano,59,58,0.7413793103448276,0.7777777777777778,True,Phase 2 (VLM),Symbols
icdar_tr_img_07579,gpt-5-nano,119,143,0.8541666666666666,0.96,True,Phase 2 (VLM),None
icdar_tr_img_07587,gpt-5-nano,439,0,240.33333333333334,154.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_07606,gpt-5-nano,187,177,0.6440677966101694,0.7297297297297297,True,Phase 2 (VLM),Symbols
icdar_tr_img_07670,gpt-5-nano,134,0,54.666666666666664,28.0,False,Phase 2 (VLM),None
icdar_tr_img_07768,gpt-5-nano,249,0,90.33333333333333,50.0,False,Phase 2 (VLM),None
icdar_tr_img_07798,gpt-5-nano,260,208,1.1634615384615385,1.5517241379310345,True,Phase 2 (VLM),Symbols
icdar_tr_img_07848,gpt-5-nano,299,0,102.0,49.0,False,Phase 2 (VLM),Latin
icdar_tr_img_07872,gpt-5-nano,202,103,1.6699029126213591,1.5789473684210527,True,Phase 2 (VLM),None
icdar_tr_img_07901,gpt-5-nano,82,72,0.7361111111111112,0.9166666666666666,True,Phase 2 (VLM),Symbols
icdar_tr_img_07906,gpt-5-nano,230,0,80.66666666666667,43.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_07911,gpt-5-nano,825,0,275.0,124.0,False,Phase 2 (VLM),Symbols
icdar_tr_img_07979,gpt-5-nano,103,113,0.46017699115044247,0.5555555555555556,True,Phase 2 (VLM),Latin
icdar_tr_img_08019,gpt-5-nano,15,322,1.0,1.0,True,Phase 2 (VLM),Bangla
icdar_tr_img_08060,gpt-5-nano,8,0,4.0,2.0,False,Phase 2 (VLM),Bangla
icdar_tr_img_08079,gpt-5-nano,42,0,14.0,8.0,False,Phase 2 (VLM),Bangla
